"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_description","resolution_action_updated_date","community_board","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","park_facility_name","park_borough","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","latitude","longitude","location"
"61277507","2024-05-27T00:21:24.000",,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10456","1481 WASHINGTON AVENUE","WASHINGTON AVENUE","ST PAULS PLACE","EAST  171 STREET","ST PAULS PLACE","EAST  171 STREET","ADDRESS","BRONX","WASHINGTON AVENUE",,"In Progress",,,"2024-05-27T00:52:38.000","03 BRONX","2029020036","BRONX","1010934","244328","ONLINE","Unspecified","BRONX",,,,,,,,"40.83725890119578","-73.90356687170548","
,  
(40.83725890119578, -73.90356687170548)"
"61275054","2024-05-27T00:21:12.000","2024-05-27T00:23:03.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10032","638 WEST  160 STREET","WEST  160 STREET","FORT WASHINGTON AVENUE","RIVERSIDE DRIVE","FORT WASHINGTON AVENUE","RIVERSIDE DRIVE","ADDRESS","NEW YORK","WEST  160 STREET",,"Closed",,"The Police Department issued a summons in response to the complaint.","2024-05-27T00:23:07.000","12 MANHATTAN","1021360060","MANHATTAN","999421","244084","MOBILE","Unspecified","MANHATTAN",,,,,,,,"40.836616474714596","-73.94517416195346","
,  
(40.836616474714596, -73.94517416195346)"
"61273153","2024-05-27T00:20:56.000",,"DPR","Department of Parks and Recreation","Illegal Tree Damage","Roots Damaged","Street","11416","75-06 97 AVENUE","97 AVENUE","75 STREET","76 STREET","75 STREET","76 STREET","ADDRESS","OZONE PARK","97 AVENUE",,"In Progress",,,,"09 QUEENS","4090470004","QUEENS","1022263","187535","MOBILE","Unspecified","QUEENS",,,,,,,,"40.68133539697253","-73.86294625391237","
,  
(40.68133539697253, -73.86294625391237)"
"61277113","2024-05-27T00:20:53.000","2024-05-27T00:45:21.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10458","597 EAST  187 STREET","EAST  187 STREET","HOFFMAN STREET","ARTHUR AVENUE","HOFFMAN STREET","ARTHUR AVENUE","ADDRESS","BRONX","EAST  187 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:45:25.000","06 BRONX","2030660029","BRONX","1015316","251029","ONLINE","Unspecified","BRONX",,,,,,,,"40.8556368320249","-73.8876997615201","
,  
(40.8556368320249, -73.8876997615201)"
"61273237","2024-05-27T00:20:51.000",,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10473","510 ROSEDALE AVENUE","ROSEDALE AVENUE","SOUNDVIEW PARK PATH","RANDALL AVENUE","SOUNDVIEW PARK PATH","RANDALL AVENUE","ADDRESS","BRONX","ROSEDALE AVENUE",,"In Progress",,,"2024-05-27T00:58:55.000","09 BRONX","2035190005","BRONX","1021550","236127","MOBILE","Unspecified","BRONX",,,,,,,,"40.814711059634774","-73.86524742455468","
,  
(40.814711059634774, -73.86524742455468)"
"61275123","2024-05-27T00:20:46.000","2024-05-27T00:31:29.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10030","175 WEST  134 STREET","WEST  134 STREET","LENOX AVENUE","ADAM CLAYTON POWELL JR BOULEVARD","LENOX AVENUE","ADAM CLAYTON POWELL JR BOULEVARD","ADDRESS","NEW YORK","WEST  134 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:31:34.000","10 MANHATTAN","1019190006","MANHATTAN","999844","235998","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.81442197263875","-73.94366429356872","
,  
(40.81442197263875, -73.94366429356872)"
"61273822","2024-05-27T00:20:41.000","2024-05-27T00:27:20.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11208","109 MCKINLEY AVENUE","MCKINLEY AVENUE","EUCLID AVENUE","CRESCENT STREET","EUCLID AVENUE","CRESCENT STREET","ADDRESS","BROOKLYN","MC KINLEY AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:27:24.000","05 BROOKLYN","3041640041","BROOKLYN","1019828","186846","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.67945437240104","-73.87172913488821","
,  
(40.67945437240104, -73.87172913488821)"
"61277513","2024-05-27T00:20:40.000",,"NYPD","New York City Police Department","Noise - Vehicle","Car/Truck Music","Street/Sidewalk","11229","AVENUE U","AVENUE U","AVENUE U","EAST   23 STREET","AVENUE U","EAST   23 STREET","INTERSECTION",,,,"In Progress",,,"2024-05-27T01:01:03.000","15 BROOKLYN",,"BROOKLYN","998546","157767","MOBILE","Unspecified","BROOKLYN","Car",,,,,,,"40.59969871250376","-73.94851961063546","
,  
(40.59969871250376, -73.94851961063546)"
"61274286","2024-05-27T00:20:35.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11413","219-39 143 ROAD","143 ROAD","SPRINGFIELD BOULEVARD","222 STREET","SPRINGFIELD BOULEVARD","222 STREET","ADDRESS","SPRINGFIELD GARDENS","143 ROAD",,"In Progress",,,"2024-05-27T01:15:13.000","13 QUEENS","4130830003","QUEENS","1051923","182528","ONLINE","Unspecified","QUEENS",,,,,,,,"40.66741529637393","-73.75605948639434","
,  
(40.66741529637393, -73.75605948639434)"
"61274289","2024-05-27T00:20:33.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Talking","Residential Building/House","11234","2772 EAST   65 STREET","EAST   65 STREET","56 DRIVE","NATIONAL DRIVE","56 DRIVE","NATIONAL DRIVE","ADDRESS","BROOKLYN","EAST   65 STREET",,"In Progress",,,"2024-05-27T00:54:08.000","18 BROOKLYN","3085970066","BROOKLYN","1008355","159919","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.60558426077995","-73.91318940170729","
,  
(40.60558426077995, -73.91318940170729)"
"61278055","2024-05-27T00:20:15.000","2024-05-27T00:30:02.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10473","529 UNDERHILL AVENUE","UNDERHILL AVENUE","LACOMBE AVENUE","RANDALL AVENUE","LACOMBE AVENUE","RANDALL AVENUE","ADDRESS","BRONX","UNDERHILL AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:30:05.000","09 BRONX","2035250066","BRONX","1023310","236651","PHONE","Unspecified","BRONX",,,,,,,,"40.81614168462493","-73.85888608727092","
,  
(40.81614168462493, -73.85888608727092)"
"61276377","2024-05-27T00:19:52.000",,"NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","Street/Sidewalk","11214","2337 85 STREET","85 STREET","23 AVENUE","24 AVENUE","23 AVENUE","24 AVENUE","ADDRESS","BROOKLYN","85 STREET",,"In Progress",,,"2024-05-27T01:25:21.000","11 BROOKLYN","3068550063","BROOKLYN","987008","158109","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.60064853448842","-73.99006820608484","
,  
(40.60064853448842, -73.99006820608484)"
"61272104","2024-05-27T00:19:41.000",,"NYPD","New York City Police Department","Blocked Driveway","No Access","Street/Sidewalk","11214","1677 77 STREET","77 STREET","NEW UTRECHT AVENUE","17 AVENUE","NEW UTRECHT AVENUE","17 AVENUE","ADDRESS","BROOKLYN","77 STREET",,"In Progress",,,"2024-05-27T01:32:36.000","11 BROOKLYN","3062360050","BROOKLYN","984232","162965","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.613977689995046","-74.00006483248237","
,  
(40.613977689995046, -74.00006483248237)"
"61273865","2024-05-27T00:19:28.000","2024-05-27T00:42:45.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11237","408 KNICKERBOCKER AVENUE","KNICKERBOCKER AVENUE","STANHOPE STREET","HIMROD STREET","STANHOPE STREET","HIMROD STREET","ADDRESS","BROOKLYN","KNICKERBOCKER AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:42:49.000","04 BROOKLYN","3032680043","BROOKLYN","1006364","194271","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.69987815599333","-73.9202470549597","
,  
(40.69987815599333, -73.9202470549597)"
"61279585","2024-05-27T00:19:26.000",,"NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","Residential Building/House","11419","104-28 117 STREET","117 STREET","LIBERTY AVENUE","107 AVENUE","LIBERTY AVENUE","107 AVENUE","ADDRESS","SOUTH RICHMOND HILL","117 STREET",,"In Progress",,,"2024-05-27T00:57:00.000","10 QUEENS","4095700016","QUEENS","1032565","189111","PHONE","Unspecified","QUEENS",,,,,,,,"40.68561091285362","-73.82579175604369","
,  
(40.68561091285362, -73.82579175604369)"
"61276421","2024-05-27T00:19:20.000",,"NYPD","New York City Police Department","Noise - Vehicle","Car/Truck Music","Street/Sidewalk","10451","800 BROOK AVENUE","BROOK AVENUE","EAST  158 STREET","EAST  158 STREET","EAST  158 STREET","EAST  158 STREET","ADDRESS","BRONX","BROOK AVENUE",,"In Progress",,,"2024-05-27T01:39:07.000","01 BRONX","2023607501","BRONX","1008775","238442","PHONE","Unspecified","BRONX","Other",,,,,,,"40.821109783284896","-73.91139077885167","
,  
(40.821109783284896, -73.91139077885167)"
"61273220","2024-05-27T00:19:18.000",,"NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","Residential Building/House","10452","16 EAST  169 STREET","EAST  169 STREET","GERARD AVENUE","WALTON AVENUE","GERARD AVENUE","WALTON AVENUE","ADDRESS","BRONX","EAST  169 STREET",,"In Progress",,,"2024-05-27T01:00:29.000","04 BRONX","2024810011","BRONX","1006672","244438","PHONE","Unspecified","BRONX",,,,,,,,"40.837572668656314","-73.91896890751484","
,  
(40.837572668656314, -73.91896890751484)"
"61274982","2024-05-27T00:19:18.000","2024-05-27T00:43:35.000","NYPD","New York City Police Department","Noise - Residential","Loud Talking","Residential Building/House","10460","912 EAST  178 STREET","EAST  178 STREET","HONEYWELL AVENUE","DALY AVENUE","HONEYWELL AVENUE","DALY AVENUE","ADDRESS","BRONX","EAST  178 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-05-27T00:43:40.000","06 BRONX","2031210046","BRONX","1016479","246363","MOBILE","Unspecified","BRONX",,,,,,,,"40.84282588333603","-73.88351807575677","
,  
(40.84282588333603, -73.88351807575677)"
"61276914","2024-05-27T00:19:12.000","2024-05-27T00:39:24.000","NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","Residential Building/House","10458","480 EAST  188 STREET","EAST  188 STREET","WASHINGTON AVENUE","BATHGATE AVENUE","WASHINGTON AVENUE","BATHGATE AVENUE","ADDRESS","BRONX","EAST  188 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-05-27T00:39:29.000","06 BRONX","2030570011","BRONX","1014570","251994","MOBILE","Unspecified","BRONX",,,,,,,,"40.85828805965668","-73.89039210329346","
,  
(40.85828805965668, -73.89039210329346)"
"61275077","2024-05-27T00:19:00.000","2024-05-27T00:22:43.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10032","652 WEST  160 STREET","WEST  160 STREET","FORT WASHINGTON AVENUE","RIVERSIDE DRIVE","FORT WASHINGTON AVENUE","RIVERSIDE DRIVE","ADDRESS","NEW YORK","WEST  160 STREET",,"Closed",,"The Police Department issued a summons in response to the complaint.","2024-05-27T00:22:47.000","12 MANHATTAN","1021360043","MANHATTAN","999337","244129","MOBILE","Unspecified","MANHATTAN",,,,,,,,"40.836740130561076","-73.9454776247172","
,  
(40.836740130561076, -73.9454776247172)"
"61272840","2024-05-27T00:18:44.000","2024-05-27T00:30:40.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10473","549 COMMONWEALTH AVENUE","COMMONWEALTH AVENUE","LACOMBE AVENUE","RANDALL AVENUE","LACOMBE AVENUE","RANDALL AVENUE","ADDRESS","BRONX","COMMONWEALTH AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:30:45.000","09 BRONX","2035190034","BRONX","1021754","236486","MOBILE","Unspecified","BRONX",,,,,,,,"40.81569554932209","-73.86450843507058","
,  
(40.81569554932209, -73.86450843507058)"
"61273534","2024-05-27T00:18:39.000","2024-05-27T00:47:15.000","NYPD","New York City Police Department","Illegal Parking","Commercial Overnight Parking","Street/Sidewalk","10309","112 EL CAMINO LOOP","EL CAMINO LOOP","MALIBU COURT","MORENO COURT","MALIBU COURT","MORENO COURT","ADDRESS","STATEN ISLAND","EL CAMINO LOOP",,"Closed",,"The Police Department issued a summons in response to the complaint.","2024-05-27T00:47:20.000","03 STATEN ISLAND","5069790144","STATEN ISLAND","924793","134722","MOBILE","Unspecified","STATEN ISLAND",,,,,,,,"40.536256945560375","-74.2139036648508","
,  
(40.536256945560375, -74.2139036648508)"
"61277256","2024-05-27T00:18:31.000","2024-05-27T00:30:04.000","NYPD","New York City Police Department","Noise - Vehicle","Car/Truck Music","Street/Sidewalk","10032","536 WEST  158 STREET","WEST  158 STREET","AMSTERDAM AVENUE","BROADWAY","AMSTERDAM AVENUE","BROADWAY","ADDRESS","NEW YORK","WEST  158 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:30:09.000","12 MANHATTAN","1021160017","MANHATTAN","1000107","243112","PHONE","Unspecified","MANHATTAN","Car",,,,,,,"40.83394741102998","-73.94269735398248","
,  
(40.83394741102998, -73.94269735398248)"
"61276413","2024-05-27T00:18:29.000",,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10456","1481 WASHINGTON AVENUE","WASHINGTON AVENUE","ST PAULS PLACE","EAST  171 STREET","ST PAULS PLACE","EAST  171 STREET","ADDRESS","BRONX","WASHINGTON AVENUE",,"In Progress",,,"2024-05-27T00:53:15.000","03 BRONX","2029020036","BRONX","1010934","244328","ONLINE","Unspecified","BRONX",,,,,,,,"40.83725890119578","-73.90356687170548","
,  
(40.83725890119578, -73.90356687170548)"
"61276401","2024-05-27T00:18:15.000",,"NYPD","New York City Police Department","Noise - Commercial","Loud Music/Party","Club/Bar/Restaurant","11103","41-08 ASTORIA BOULEVARD","ASTORIA BOULEVARD","41 STREET","42 STREET","41 STREET","42 STREET","ADDRESS","ASTORIA","ASTORIA BOULEVARD SOUTH",,"In Progress",,,"2024-05-27T00:53:38.000","01 QUEENS","4006870014","QUEENS","1009240","219333","PHONE","Unspecified","QUEENS",,,,,,,,"40.76865948009594","-73.90978183435027","
,  
(40.76865948009594, -73.90978183435027)"
"61272263","2024-05-27T00:18:05.000",,"DSNY","Department of Sanitation","Illegal Dumping","Removal Request","Street","10001","539 WEST   29 STREET","WEST   29 STREET","HIGH LINE","11 AVENUE","HIGH LINE","11 AVENUE","ADDRESS","NEW YORK","WEST   29 STREET",,"In Progress",,,,"04 MANHATTAN","1007017501","MANHATTAN","983467","213266","MOBILE","Unspecified","MANHATTAN",,,,,,,,"40.752042408023506","-74.00282605802128","
,  
(40.752042408023506, -74.00282605802128)"
"61273856","2024-05-27T00:18:00.000","2024-05-27T00:33:22.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11211","341 SOUTH    4 STREET","SOUTH    4 STREET","KEAP STREET","HOOPER STREET","KEAP STREET","HOOPER STREET","ADDRESS","BROOKLYN","SOUTH    4 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:33:28.000","01 BROOKLYN","3024370036","BROOKLYN","996975","197472","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.70868262895758","-73.95410191840527","
,  
(40.70868262895758, -73.95410191840527)"
"61279340","2024-05-27T00:17:52.000","2024-05-27T00:29:36.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Talking","Street/Sidewalk","10014","78 CHRISTOPHER STREET","CHRISTOPHER STREET","7 AVENUE SOUTH","BLEECKER STREET","7 AVENUE SOUTH","BLEECKER STREET","ADDRESS","NEW YORK","CHRISTOPHER STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:29:39.000","02 MANHATTAN","1005910049","MANHATTAN","983259","206509","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.73349610808827","-74.00357579054595","
,  
(40.73349610808827, -74.00357579054595)"
"61273790","2024-05-27T00:17:50.000","2024-05-27T00:26:12.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11421","87-39 86 STREET","86 STREET","JAMAICA AVENUE","88 AVENUE","JAMAICA AVENUE","88 AVENUE","ADDRESS","WOODHAVEN","86 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:26:17.000","09 QUEENS","4089230049","QUEENS","1023660","191366","PHONE","Unspecified","QUEENS",,,,,,,,"40.69184449115871","-73.85788704864908","
,  
(40.69184449115871, -73.85788704864908)"
"61274247","2024-05-27T00:17:49.000",,"NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","Street/Sidewalk","11230","2072 OCEAN AVENUE","OCEAN AVENUE","AVENUE O","AVENUE P","AVENUE O","AVENUE P","ADDRESS","BROOKLYN","OCEAN AVENUE",,"In Progress",,,"2024-05-27T01:06:28.000","14 BROOKLYN","3067667501","BROOKLYN","997096","162096","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.611583152421005","-73.95373287591379","
,  
(40.611583152421005, -73.95373287591379)"
"61275156","2024-05-27T00:17:47.000","2024-05-27T00:37:56.000","NYPD","New York City Police Department","Noise - Vehicle","Car/Truck Music","Street/Sidewalk","10453","1894 BILLINGSLY TERRACE","BILLINGSLY TERRACE","BEND","PHELAN PLACE","BEND","PHELAN PLACE","ADDRESS","BRONX","BILLINGSLEY TERRACE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-05-27T00:37:59.000","05 BRONX","2028790262","BRONX","1007434","250419","PHONE","Unspecified","BRONX","Van",,,,,,,"40.853986780897266","-73.91619443047341","
,  
(40.853986780897266, -73.91619443047341)"
"61279141","2024-05-27T00:17:45.000","2024-05-27T00:36:36.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10026","200 WEST  112 STREET","WEST  112 STREET","ADAM CLAYTON POWELL JR BOULEVARD","FREDERICK DOUGLASS BOULEVARD","ADAM CLAYTON POWELL JR BOULEVARD","FREDERICK DOUGLASS BOULEVARD","ADDRESS","NEW YORK","WEST  112 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:36:39.000","10 MANHATTAN","1018270036","MANHATTAN","996825","231007","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.80072787216845","-73.95458023898993","
,  
(40.80072787216845, -73.95458023898993)"
